title,link,date
Indonesia accelerates exports of fresh durian to China,https://english.news.cn/asiapacific/20241219/b06634ad46454f9a88fbdc64089e6ad5/c.html,2024-12-19 19:47:45
"Roundup: Lancang-Mekong int'l film week opens in Cambodia, attracting throngs of film lovers",https://english.news.cn/asiapacific/20241219/da5c07c57d1646548f9b03c1858c5267/c.html,2024-12-19 00:36:45
"Indonesian, Chinese educational institutions collaborate to train skilled workers in Indonesia",https://english.news.cn/asiapacific/20241219/1a327426dde44bc9b7f2eba5155be8e1/c.html,2024-12-19 00:31:00
"China, Malaysia ink maintenance agreement for ECRL mega rail project",https://english.news.cn/asiapacific/20241218/c098e533a6c441b680ce45daf8b0e310/c.html,2024-12-18 22:12:00
"2 Chinese killed in Vanuatu earthquake, says embassy",https://english.news.cn/asiapacific/20241218/60879ac9003a4f0ba8d7d6781b11b91e/c.html,2024-12-18 11:52:40
"2 Chinese killed in Vanuatu earthquake, embassy",https://english.news.cn/asiapacific/20241218/d2f3b66e98f1466ea2fa306f46dbb68c/c.html,2024-12-18 10:53:30
FLASH: TWO CHINESE KILLED IN VANUATU EARTHQUAKE: EMBASSY,https://english.news.cn/asiapacific/20241218/e027533f1703409497ae58d14a4d9f27/c.html,2024-12-18 10:41:16
ESG report of China-Myanmar pipeline project unveiled,https://english.news.cn/asiapacific/20241217/bf4298d1490949359141165e5bf4e573/c.html,2024-12-17 19:46:15
China-ASEAN cooperation benefits region: Malaysian official,https://english.news.cn/asiapacific/20241217/35a06e903a624b3e98e1fc4413b47933/c.html,2024-12-17 18:50:45
240 Nepali tourism professionals receive Chinese language training,https://english.news.cn/asiapacific/20241217/e690592a05814fb09b44786748cb38bd/c.html,2024-12-16 23:31:00
"New air route links SW China with Jakarta, Indonesia",https://english.news.cn/asiapacific/20241216/c65b6d52c35a464c8e25b046c95ffc79/c.html,2024-12-16 21:36:15
Chinese class restarted for Nepali journalists,https://english.news.cn/asiapacific/20241216/6b69eba0d30b4f3eae11ee236e549a7e/c.html,2024-12-16 17:16:30
China-Cambodia cultural show celebrates people-to-people exchange year,https://english.news.cn/asiapacific/20241216/4cf01679b2b6452dbb2da33792ed6208/c.html,2024-12-16 02:33:00
Chinese song competition in Bangladesh shows people-to-people friendship,https://english.news.cn/asiapacific/20241215/2c7068bab9be4f979e851be7bcd03fd8/c.html,2024-12-15 18:03:00
Chinese electric vehicle brand holds new roadshow in Brunei,https://english.news.cn/asiapacific/20241214/bc09841e91f94c4c95599d7af0c9e730/c.html,2024-12-14 16:25:15
China in technical talks with Australia over lifting lobster import ban,https://english.news.cn/asiapacific/20241212/f31f5ba0a47c49519fe5220dd91cca8e/c.html,2024-12-12 19:06:00
Cambodia-China friendship carnival held in NW Cambodia's tourist hub,https://english.news.cn/asiapacific/20241212/73ed9d38a00146ad920deabfadec69f4/c.html,2024-12-12 18:07:45
"Chinese character meaning ""Gold"" or ""Money"" selected as Japan's kanji of year",https://english.news.cn/asiapacific/20241212/2a0fd102569640d18a29dc5eb9a75866/c.html,2024-12-12 17:48:30
China delivers shipment of school uniform fabric to Sri Lanka,https://english.news.cn/asiapacific/20241211/0cd8be352cb94922aa3f140f8382be0c/c.html,2024-12-11 17:26:00
China hands over anti-narcotics inspection devices to Indonesia,https://english.news.cn/asiapacific/20241207/a5d3019894c64da8b6b5c747e6f771d6/c.html,2024-12-07 19:34:30
"U.S., certain countries should stop being troublemakers for peace, stability in South China Sea: Chinese embassy",https://english.news.cn/asiapacific/20241207/567648d5bca6441bb123616d634b90a9/c.html,2024-12-07 00:37:30
Roundup: Cambodia-China Travel Fair held to boost flow of tourists,https://english.news.cn/asiapacific/20241207/354186bb74e14e2b89f730ad99290fb2/c.html,2024-12-07 00:32:30
"Indonesia to learn from China, Brazil to accelerate poverty alleviation",https://english.news.cn/asiapacific/20241207/2fee8403edd145558b9de21c1acdd435/c.html,2024-12-06 23:34:00
Brunei's participants complete hybrid rice technology training with Chinese experts,https://english.news.cn/asiapacific/20241207/d8fb3f49fb2d45ca8945b5d4e4e50be1/c.html,2024-12-06 23:23:45
Roundup: Chinese story photography exhibition opens in Cambodian capital,https://english.news.cn/asiapacific/20241206/24f2abc8444f449e98c0d1d123fb1fd2/c.html,2024-12-06 23:09:45
10th anniversary of Chinese Drama Theater program celebrated in Cambodia,https://english.news.cn/asiapacific/20241206/957fe150c8ba4adc87c1edf21a464a88/c.html,2024-12-06 17:04:45
Beijing-Tokyo Forum seeks to boost bilateral cooperation,https://english.news.cn/asiapacific/20241205/bfa6fc790f9b4674abcc4faa9e3e8f95/c.html,2024-12-05 22:59:00
"Guest Opinion: China's BRI transforms infrastructure, development in Cambodia",https://english.news.cn/asiapacific/20241204/341877636e5b413da9ab4d2f38ab0ccd/c.html,2024-12-04 22:13:15
Huawei sets up training center for network professionals in Bangladesh,https://english.news.cn/asiapacific/20241204/c69dff089cf54ed0aabe9a148136c778/c.html,2024-12-04 20:04:00
"Nearly 900,000 foreign tourists visit Cambodia's famed Angkor in first 11 months of 2024",https://english.news.cn/asiapacific/20241204/1b1935eccfe24da2899a8681c0187b28/c.html,2024-12-04 15:55:30
"Feature: Mentorship, collaboration between Chinese, Lao staff bring new vitality to Laos' railway industry",https://english.news.cn/asiapacific/20241204/0c322902a07f4a958e78ec9a53383702/c.html,2024-12-04 14:38:45
Traditional Chinese medicine overseas tour lands in Kathmandu,https://english.news.cn/asiapacific/20241204/c2516130a651401f8394e36007ec8d74/c.html,2024-12-04 00:37:30
"LMC-funded research conference on food safety, environmental health held in Myanmar",https://english.news.cn/asiapacific/20241204/cc633150218742d5a47e2b700fe04b1a/c.html,2024-12-04 00:28:45
Chinese premier holds talks with Nepali PM in Beijing,https://english.news.cn/asiapacific/20241203/9f5834aa5f374f888902a6cda4a58a6b/c.html,2024-12-03 20:22:00
Seawater samples collected off the coast of Fukushima arrive in China: spokesperson,https://english.news.cn/asiapacific/20241203/5e730a6f925648538273236a4fc588c0/c.html,2024-12-03 19:26:00
Poll highlights economic cooperation as pillar of China-Japan relations,https://english.news.cn/asiapacific/20241203/facb309c896b42dd9596265d721dd0e1/c.html,2024-12-03 10:18:00
Symposium held in Seoul on exploring new cooperation potential in China's modernization drive,https://english.news.cn/asiapacific/20241203/93acd44c4aad4560a17490ddada9ae5c/c.html,2024-12-03 09:16:00
Equitable energy transition possible through cooperation with China: Malaysian deputy PM,https://english.news.cn/asiapacific/20241203/eda3669b114b4725950d89ceedcc468f/c.html,2024-12-03 00:00:00
Shanghai welcomes first batch of visa-free passengers from Japan,https://english.news.cn/asiapacific/20241201/abbd3ffcc9ce471f97e62e53056561a7/c.html,2024-12-01 20:23:45
Feature: China-Laos Railway helps Laos strengthen connectivity,https://english.news.cn/asiapacific/20241130/08c8a7b22925482db8faf01ff2359f03/c.html,2024-11-30 19:36:15
Chinese national seriously injured in New Zealand traffic accident,https://english.news.cn/asiapacific/20241129/7554869960ad422081e9d2cc871904dd/c.html,2024-11-29 15:39:45
"Chinese, Indonesian militaries to hold first joint disaster relief exercise",https://english.news.cn/asiapacific/20241128/93242b4ca4524b96a34ca4cf810b3bab/c.html,2024-11-28 17:40:30
China hosts seminar at UN Vienna to promote nuclear technologies for global development,https://english.news.cn/asiapacific/20241127/0cc0831c0d854a6fa6db5eff707c8205/c.html,2024-11-27 08:21:45
China's BRI injects vitality into millennia-old Silk Road: Cambodian senior minister,https://english.news.cn/asiapacific/20241126/3e3a515d42724017b2f4632aa0a18eb1/c.html,2024-11-26 20:07:45
Whole region stands to benefit from China's high-quality development: Cambodian PM,https://english.news.cn/asiapacific/20241126/aeffa09fc1094bc5bd0f557814eed0af/c.html,2024-11-26 17:37:15
Feature: China-funded training benefits Myanmar's tourism sector,https://english.news.cn/asiapacific/20241124/d94d50f425664d4b96c4eb1d11d7a879/c.html,2024-11-24 03:40:00
BOC Phnom Penh Branch launches RMB clearing service in Cambodia,https://english.news.cn/asiapacific/20241122/1a7cfb6880ee4a5f8f091645f643a05e/c.html,2024-11-22 22:52:30
China Construction Bank opens branch in South Australia,https://english.news.cn/asiapacific/20241122/656aab7d93c64c92aec99a94f6dcaaa3/c.html,2024-11-22 20:42:30
Feature: China-Myanmar friendship school project transforms learning environment for Myanmar students,https://english.news.cn/asiapacific/20241122/64fd1d7fed694b38beb635784c8b858f/c.html,2024-11-22 17:28:30
China-Thailand mangrove collaborative protection demonstration area unveiled in Thailand,https://english.news.cn/asiapacific/20241122/748f88137f4b4a528e7cbd76b7141164/c.html,2024-11-21 23:54:15
14th China-ASEAN Defense Ministers' Informal Meeting held in Laos,https://english.news.cn/asiapacific/20241121/8896ea93def54d918df910a8f73ffa8e/c.html,2024-11-21 23:12:30
"Feature: China, Australia seek extensive film cooperation",https://english.news.cn/asiapacific/20241121/50ca0051b9bc418d88cd4c156626f79b/c.html,2024-11-21 22:00:00
6th China Film Week kicks off in UAE,https://english.news.cn/asiapacific/20241120/b95192a90ced479dbb1dc6f78b8a206a/c.html,2024-11-20 21:31:30
Official logo for 50th China-Thailand ties launched in Bangkok,https://english.news.cn/asiapacific/20241120/22a5b53023eb4287b7e010e1c7f0bd78/c.html,2024-11-20 14:19:45
Chinese art songs captivate New Zealand audience,https://english.news.cn/asiapacific/20241120/d1c3220960a6409186db63c290387257/c.html,2024-11-20 14:08:00
Chinese ambassador visits highway project in northern Mongolia,https://english.news.cn/asiapacific/20241120/4cf30dfe53ad4c9a9611013e4a836742/c.html,2024-11-20 05:22:45
Chinese companies under spotlight at Malaysian smart technology expo,https://english.news.cn/asiapacific/20241120/36a276e415d04ca5b8a28b19d82d5dfd/c.html,2024-11-20 04:02:15
Event held in Tokyo to mark 60 years of China-Japan journalist exchange,https://english.news.cn/asiapacific/20241120/7ebf1293f3424ee288ee1ca6ab2cf6e4/c.html,2024-11-20 01:53:00
Chinese tea culture promotes friendship with Mongolia,https://english.news.cn/asiapacific/20241120/ea82272975fe40e68d9b7a3f865e0ff7/c.html,2024-11-20 01:28:15
China trade exhibition to be held in Fiji,https://english.news.cn/asiapacific/20241118/65f34553c98c4eb39d12a8b039c89e0f/c.html,2024-11-18 22:08:00
Fijian students enjoy Chinese culture at Chinese embassy,https://english.news.cn/asiapacific/20241116/129f7f578ac346799f2ee04f26c394dc/c.html,2024-11-16 13:35:46
"Feature: lion dance serves a cultural bridge between China, Malaysia",https://english.news.cn/asiapacific/20241115/dff566b9e3dd4c0486da5143ad2f3aa3/c.html,2024-11-15 19:34:30
Chinese literature recitation contest held in Mongolia's capital,https://english.news.cn/asiapacific/20241115/a7394b69c3a14137ab99018bb53ff5ad/c.html,2024-11-15 18:34:00
Only pair of giant pandas in Southern Hemisphere to leave Australia for home,https://english.news.cn/asiapacific/20241114/f92f55e1105d45faa3e2dc1ac3d64101/c.html,2024-11-14 19:44:15
Chinese language speech competition held in Pakistan's capital,https://english.news.cn/asiapacific/20241113/1cca6f7f23dd45c38b8e6cc9ba8f511c/c.html,2024-11-13 22:09:45
China-Japan education cooperation conference held in Tokyo,https://english.news.cn/asiapacific/20241113/b2b65b2571114ed1a75e532144360ff0/c.html,2024-11-13 22:06:00
"Feature: China, Indonesia collaborate to cultivate skilled workforce for new energy, metallurgy industries",https://english.news.cn/asiapacific/20241113/4fa585abbf424dffba3eff3dc59e4392/c.html,2024-11-13 14:31:30
Chinese artists stage cultural feast in New Zealand,https://english.news.cn/asiapacific/20241111/45fd9e3fdaa74523971bf4be22574a8d/c.html,2024-11-11 19:46:15
"Roundup: Cambodia-China sister cities conference held to deepen friendship, practical cooperation",https://english.news.cn/asiapacific/20241111/fbbf69f9e6a4436cbe1aa72b766d61a4/c.html,2024-11-11 17:08:00
World Insights: How China and Indonesia are jointly building a prosperous future,https://english.news.cn/asiapacific/20241111/a4415c1caa0c4633b5386e948fcf80fc/c.html,2024-11-11 13:16:45
Cambodia-China Travel Fair to be held in cultural province of Siem Reap next month,https://english.news.cn/asiapacific/20241110/ca594115947149409d620ae352018b01/c.html,2024-11-09 23:15:15
Forum in Tokyo seeks to boost China-Japan green cooperation,https://english.news.cn/asiapacific/20241109/58f3572d4bbb4114a9814c4dfaeb4403/c.html,2024-11-09 22:50:00
China-aided poverty reduction project boosts living standards in central Myanmar's villages,https://english.news.cn/asiapacific/20241109/3705108f5aeb4663b3d2b7119eda7e19/c.html,2024-11-09 18:53:00
Chinese calligraphy exhibition opens in Brunei,https://english.news.cn/asiapacific/20241109/35b99f24ba4c4f24b846dfcbc55e68b2/c.html,2024-11-08 23:25:30
"Chinese organizations donate foodstuffs, stationeries for flood victims in central Myanmar",https://english.news.cn/asiapacific/20241106/17cb4e7c3a624f8cbbbd6ea993c95a80/c.html,2024-11-06 20:01:15
New Zealand to boost red meat exports to China,https://english.news.cn/asiapacific/20241106/d99faeec2afd4ad6bceb1828813fec20/c.html,2024-11-06 13:09:16
Cambodia displays about 100 premium products at 7th CIIE in Shanghai,https://english.news.cn/asiapacific/20241106/6578f4ff2c5944468fbeda8603118fd4/c.html,2024-11-06 11:21:16
China-Laos Railway sees passengers up 44 pct in 10 months,https://english.news.cn/asiapacific/20241105/b05f70a7a919458cb4ca516ce9e95eb5/c.html,2024-11-05 21:45:00
"Mongolian audiences embrace Chinese TV series, films",https://english.news.cn/asiapacific/20241105/148e9f342b214ddd9a8ef36f7378b1cf/c.html,2024-11-05 14:27:15
China's investment helps industrial development in Cambodia,https://english.news.cn/asiapacific/20241105/c3b9ca17c80f45b0b02c5dc675399dd6/c.html,2024-11-05 13:54:45
"""Feel China"" cultural days open in Mongolia",https://english.news.cn/asiapacific/20241105/0a244e7d7d81487d9a263a6cd520aaad/c.html,2024-11-05 09:16:45
China to fully supply school uniform fabric for Sri Lankan students in 2025,https://english.news.cn/asiapacific/20241105/cefd3990a25f42c5a9e940805b497c70/c.html,2024-11-05 00:29:45
"Cambodia, China eye stronger digital economy cooperation",https://english.news.cn/asiapacific/20241104/46ef8272c1aa493aa98934b975d0b793/c.html,2024-11-04 21:22:45
Chinese book reading classroom opens at university in Mongolia,https://english.news.cn/asiapacific/20241104/a4208774e74e48018c6ec960931bf139/c.html,2024-11-04 17:59:00
"Feature: China-aided airport to enhance connectivity, spur economic growth in Pakistan's Gwadar",https://english.news.cn/asiapacific/20241104/8607897b71c3420d8b00994569a36811/c.html,2024-11-04 15:12:00
New Zealand shows strong presence at 7th China International Import Expo,https://english.news.cn/asiapacific/20241103/707d0ee2715f40929a63a33d284ce756/c.html,2024-11-03 11:56:45
Feature: Laos eyes more agricultural export to China via China-Laos Railway,https://english.news.cn/asiapacific/20241101/9d79412ce31b4ecfa1b937a0708e0234/c.html,2024-11-01 14:15:00
Lao-Chinese food festival fosters cultural exchanges,https://english.news.cn/asiapacific/20241031/cbd29cfe850c4cad9062e26a027ed64d/c.html,2024-10-31 16:22:15
Feature: China-funded medical center in Mongolia illuminates future for children with disabilities,https://english.news.cn/asiapacific/20241031/775d4e6ad757496c8e03f7840ae407a4/c.html,2024-10-31 16:19:15
Feature: Chinese feed producer brings new hope to Bangladeshi women farmers,https://english.news.cn/asiapacific/20241030/2aaa96805aa34c42847835feabcbf332/c.html,2024-10-30 19:49:00
China-donated aid distributed to needy families in W. Afghanistan,https://english.news.cn/asiapacific/20241029/ba908f9788a742ab8b0530928c15bf17/c.html,2024-10-29 19:04:30
China-sponsored Luban Workshop opens at Kyrgyz university,https://english.news.cn/asiapacific/20241028/052e93318e284de8bed8f47314cd9c0e/c.html,2024-10-28 20:06:30
New Zealand's largest red meat exporter looks to expand China footprint,https://english.news.cn/asiapacific/20241028/e28a57d6c694436592c4ae054d15bfc8/c.html,2024-10-28 14:26:30
Roundup: Investing in future of China-Cambodia ties with education project,https://english.news.cn/asiapacific/20241027/86e3c70ea51c4087b58881f4404367cd/c.html,2024-10-27 00:30:15
"China, Brunei enhance cooperation in hybrid rice technology",https://english.news.cn/asiapacific/20241026/9763008abe4a421fa46c8a7dfadd91a0/c.html,2024-10-26 22:44:45
Cambodia-China gastronomy week captivates food lovers,https://english.news.cn/asiapacific/20241026/a46aabd67fd4418abc725e3a74428025/c.html,2024-10-26 16:55:45
China-aid school improvement project inaugurated in Cambodia,https://english.news.cn/asiapacific/20241026/6e42e5d9ffca4eddbcd1b72e0eac86ad/c.html,2024-10-26 12:54:30
China-aided public welfare projects handed over to Nepal's community,https://english.news.cn/asiapacific/20241025/ea4b987269ef4cc990559e74e454ac4f/c.html,2024-10-25 22:51:00
Chinese dance competition for middle school students held in Mongolia,https://english.news.cn/asiapacific/20241025/08aec68849734bbe8e4feb97463561ba/c.html,2024-10-25 19:49:00
