title,link,date
"Interview: Chinese language teaching builds cultural bridge between Türkiye, China, says Turkish educator",https://english.news.cn/europe/20241212/3ecc498cb9ef4f6a8af5c13710f4a63e/c.html,2024-12-12 16:21:00
"Interview: Belt and Road Initiative boosts economic potential of countries involved, says Russian expert",https://english.news.cn/europe/20241212/90477a8d355e4d40aeeb5d1ef9d802e9/c.html,2024-12-12 14:52:15
Three giant pandas born in Belgium return to China,https://english.news.cn/europe/20241210/b299de0274574ab6b2e78c478195bb0c/c.html,2024-12-10 21:32:00
"Book on Chinese social structure, way of life published in Bulgaria",https://english.news.cn/europe/20241208/e380160e3c0647a4b2683729f8c4ffef/c.html,2024-12-08 02:54:15
Zoo Berlin unveils names for baby panda twins,https://english.news.cn/europe/20241207/ec569cd3aee44835b0dc913210ee94f1/c.html,2024-12-07 01:53:15
"Europe, China ""complementary"" in green transition: Italian expert",https://english.news.cn/europe/20241206/face55332b1d4603bdc72f11ba9d0258/c.html,2024-12-06 07:09:15
Chinese plastic manufacturers explore business opportunities at Istanbul fair,https://english.news.cn/europe/20241205/51423ac847c64152b957db29709aa5be/c.html,2024-12-05 22:27:45
Chinese ambassador to UK urges business leaders to foster openness,https://english.news.cn/europe/20241205/364acab94d22408db3f1ecb096e19f01/c.html,2024-12-05 05:39:30
Putin says Russia-China mutual investment policies effective,https://english.news.cn/europe/20241205/bdbdc095fb3449af9944dbb1ea264b83/c.html,2024-12-05 04:04:30
Hungary hosts Gala to highlight Chengdu 2025 World Games,https://english.news.cn/europe/20241204/8a90de552f2f4546b863e512e4babd27/c.html,2024-12-04 17:15:00
Maltese official hails bluefin tuna export to China,https://english.news.cn/europe/20241204/a7e31f30c9ea43fd966eafdc0ffe60fc/c.html,2024-12-04 04:50:15
Spanish firm embraces Chinese game developer's European expansion,https://english.news.cn/europe/20241204/0f771975e58449d1bdffefaa56463940/c.html,2024-12-04 01:32:45
"China-Europe freight train service hits milestone as 100,000th train arrives in Germany",https://english.news.cn/europe/20241203/539bfee3cd2848cc8d608a5415385c56/c.html,2024-12-03 22:40:30
China-France co-produced film marks 95th anniversary of Peking Man's discovery,https://english.news.cn/europe/20241203/54074e7ae2ef47c094f0cadc762f99f7/c.html,2024-12-03 20:23:00
Sanofi to invest 1 bln euros in insulin production base in Beijing,https://english.news.cn/europe/20241203/c3febff9b5d54253b859b4e365a6e9e1/c.html,2024-12-03 09:05:00
"China, Czech Republic strengthen ties through ""Study in China"" exhibition",https://english.news.cn/europe/20241203/0a12534affc3484a845b7b4e0a07edde/c.html,2024-12-03 06:11:45
"Interview: BRI unique example of equal, mutually beneficial cooperation, says Russian expert",https://english.news.cn/europe/20241202/56a4b71387444b238f9a850343fc6929/c.html,2024-12-02 09:56:30
Feature: Dutch tour leader enthralls audience with tales of 30 trips to China,https://english.news.cn/europe/20241130/de8283b749234cf29ea503c99f6e2281/c.html,2024-11-30 22:10:30
Chinese acrobatic show captivates Greek audience,https://english.news.cn/europe/20241124/3acc3d25dd824fb68bb8eb9b40b45b24/c.html,2024-11-23 23:12:30
China-Serbia roundtable highlights cultural cooperation,https://english.news.cn/europe/20241123/1d9cb60bb3da4b6d9ef78645b9d161f0/c.html,2024-11-23 08:02:00
Tariffs on Chinese EVs harmful to EU: Hungarian FM,https://english.news.cn/europe/20241123/5edff41423bb4f7792e9f758c0d13b9d/c.html,2024-11-23 03:32:00
Roundup: European countries welcome China's expanded visa-free policy,https://english.news.cn/europe/20241123/a96e3273b2c2429d80307180de620440/c.html,2024-11-23 02:54:15
"Poland ""Chinese Film Festival"" opens in Warsaw",https://english.news.cn/europe/20241123/f86ee81764b14ca683f18522c38e2757/c.html,2024-11-23 02:31:15
10 Chinese online literature works added to British Library collection,https://english.news.cn/europe/20241122/08226f2dbd4b43099a02993ad7f07f3a/c.html,2024-11-22 20:01:15
"Diplomats, experts urge stronger EU-China ties",https://english.news.cn/europe/20241122/8bfe54db84d0477d8abcdfd35e82fe31/c.html,2024-11-22 04:49:00
Chinese ambassador hails economic partnership with UK,https://english.news.cn/europe/20241122/025551637cfd488588b99efcf26643cb/c.html,2024-11-22 04:08:00
China emerges as global frontrunner in industrial robot density: report,https://english.news.cn/europe/20241121/84858330905046cb931575206896e105/c.html,2024-11-21 00:16:15
EU's reported tech transfer demands underscore China's technological strength: expert,https://english.news.cn/europe/20241121/8f452c6367ad4b4cb85ad1c5c2791486/c.html,2024-11-21 05:21:15
"Interview: China-Germany R&D partnerships promising, says Heraeus CEO",https://english.news.cn/europe/20241120/8a5f73e96c9c4f789bf08a9b7e7e93c0/c.html,2024-11-20 17:58:30
China Focus: China-Europe freight trains propel high-level opening up quest of inland regions,https://english.news.cn/europe/20241120/094464e930ea40afa083268d05678ce1/c.html,2024-11-20 14:26:00
Hungary exhibits Chinese Xieyi art to mark 75th diplomatic ties,https://english.news.cn/europe/20241120/a337dd01bd7049b0afc9157c6f995e5b/c.html,2024-11-20 04:31:45
China's sustainable development level continues to improve: report,https://english.news.cn/europe/20241120/587a4c6175274ac4b35f3a2134a27a7f/c.html,2024-11-20 02:38:00
Majority supports closer UK-China economic ties: survey,https://english.news.cn/europe/20241120/6993aeccff6a42c3be134ca0f9003612/c.html,2024-11-20 00:07:30
"Interview: Malta seeks to boost science, technology cooperation with China, says Science Malta CEO",https://english.news.cn/europe/20241119/ed281235055740f79ada58e0296e163f/c.html,2024-11-19 21:10:00
"Interview: China's 150-bln parcel milestone signals economic resilience, says Croatian expert",https://english.news.cn/europe/20241119/4eb8aee5f853488f97206f332f319954/c.html,2024-11-19 20:23:15
"Xi, Macron inscribe prefaces to exhibition of China's Tang Dynasty in France",https://english.news.cn/europe/20241119/3001edce90b44fd3802bb98918175356/c.html,2024-11-19 11:19:15
Serbia sees surge in Chinese tourist arrivals in first nine months of 2024,https://english.news.cn/europe/20241119/55cb902db99643d8aaf14892e2835bba/c.html,2024-11-19 05:41:15
"Financial experts call for China-Germany cooperation, warn against protectionism",https://english.news.cn/europe/20241119/0dfab38b58f54391bbd68a730c45b9bb/c.html,2024-11-19 05:04:00
"China, Romania mark 75 years of diplomatic ties with academic forum",https://english.news.cn/europe/20241116/26666ba1c13b4bb4801848f9c80738a0/c.html,2024-11-16 17:21:00
"China Focus: China, France enhance sci-tech cooperation in protecting cultural heritage",https://english.news.cn/europe/20241116/20897572a97e4f989b225811c7212037/c.html,2024-11-16 15:00:00
"Business insiders depict partnership between Chinese, Spanish EV makers as ""win-win""",https://english.news.cn/europe/20241116/0cfbb62b74f244d6921dba82a8665f05/c.html,2024-11-16 12:18:31
China drives green growth through tech innovation: Russian researcher,https://english.news.cn/europe/20241115/f17a890efb0b4c5f9e9d0d41aef8ef87/c.html,2024-11-15 18:12:15
"Interview: China plays pivotal role in global climate action, says former UN official",https://english.news.cn/europe/20241115/ac0458925fc84f9498d56f1f868f4e95/c.html,2024-11-15 16:09:01
Experts explore Silk Road in Türkiye's Black Sea region to highlight shared heritage with China,https://english.news.cn/europe/20241113/19313a9f7f5c422b9d170463ba650922/c.html,2024-11-13 21:03:30
"China, Türkiye eye collaborative exploration of Neolithic sites",https://english.news.cn/europe/20241112/0f6f2b37c6744ff49f0e71b9e41c70e7/c.html,2024-11-12 21:07:45
"Interview: Western audiences need to learn about real China, says Polish Information Agency CEO",https://english.news.cn/europe/20241112/985b0f97c58149a0a8317be9a37dd5c8/c.html,2024-11-12 19:44:00
"China Focus: China, Italy aim to nurture modern Marco Polos for civilizational exchange",https://english.news.cn/europe/20241111/8da8207b1621417095763f88df4ec62e/c.html,2024-11-11 13:42:45
"Interview: Sister mountain partnership boosts tourism between Switzerland, China, says Swiss industry insider",https://english.news.cn/europe/20241111/ec97af10ad6e426080d0ef192f34ac68/c.html,2024-11-11 13:20:31
Türkiye commemorates founder Ataturk on 86th anniversary of his death,https://english.news.cn/europe/20241110/4b5c19b645d944268fa592d1f6925a19/c.html,2024-11-10 21:24:00
Roundup: Chinese-made electric buses showcasing iconic landscapes run across Malta,https://english.news.cn/europe/20241110/b7657e13e8f24eeb9b75e14fd944c0ae/c.html,2024-11-10 00:31:45
(CIIE) World Insights: French food industry sees vast potential in Chinese market through import expo,https://english.news.cn/europe/20241109/8be4c679159a4ee395b5a7e4b0bc37d4/c.html,2024-11-09 21:48:00
Film about Jewish refugee musician in Shanghai shown in Vienna,https://english.news.cn/europe/20241109/c2138fb66f9d4e8e92b20821bfc61ab5/c.html,2024-11-09 05:52:30
"Maltese version sci-fi novel ""The Three-Body Problem"" debuts at book festival",https://english.news.cn/europe/20241109/af4fe450e17347a1aaa062cec208f397/c.html,2024-11-09 05:34:45
"China's Shenzhen named ""Smart City of 2024"" at Barcelona expo",https://english.news.cn/europe/20241108/0b2d7c1002c84784860886940ff8d6b4/c.html,2024-11-08 03:59:01
Roundup: Chinese publishers shine at Malta Book Festival,https://english.news.cn/europe/20241108/f45b18215dfe41d982641b5ab1b958e9/c.html,2024-11-08 02:08:15
"Sinologists from China, Balkan nations gather to explore cultural connections, boost mutual understanding",https://english.news.cn/europe/20241108/281e75e31c6d4fe2b4eb6772de3248be/c.html,2024-11-08 01:52:00
China-Bulgaria conference in Sofia urges enhanced bilateral ties,https://english.news.cn/europe/20241107/b748ce5edbed4ec6a5895dded21f8c35/c.html,2024-11-07 03:27:45
China-aided International Standard Swimming Pool opens in Belarus,https://english.news.cn/europe/20241106/fa1399d88fbc4ca3afa29526722cc7db/c.html,2024-11-06 23:16:45
World Travel Market London opens with China showcasing rich tourism offerings,https://english.news.cn/europe/20241106/689d92cc117d426ca95c115d1239c955/c.html,2024-11-06 03:46:15
Chinese pianist Lang Lang performs in Geneva,https://english.news.cn/europe/20241105/2f32fe703e9f4bbeb84f6038adde1336/c.html,2024-11-05 14:31:15
Confucius Institute marks 15 years of promoting China-Malta friendship,https://english.news.cn/europe/20241105/a8761c360d404d5782bccd769506565a/c.html,2024-11-05 07:50:45
Chinese film festival brings cultural exchange to Munich,https://english.news.cn/europe/20241105/4587b7cb7e6348f0a3d80f1c0c046bd6/c.html,2024-11-05 04:17:15
Interview: Czech sports nutrition firm targets broader Chinese market at CIIE,https://english.news.cn/europe/20241104/bbe544127e6c4a7fb31def035b41cec7/c.html,2024-11-04 22:31:00
"""Path of Friendship"" event promotes Chinese culture in Vladivostok",https://english.news.cn/europe/20241103/af00e2c4279c4a6982bc7c0b89da74cc/c.html,2024-11-03 13:30:16
"2 Chinese killed, 2 missing in Spain's floods: embassy",https://english.news.cn/europe/20241103/b298919a5e1d44c4a69bc033277ee434/c.html,2024-11-03 08:54:30
Interview: Orient to future with warmest memory: Finnish president,https://english.news.cn/europe/20241101/27ce6a80ff6b4907a89e080d3e5516ab/c.html,2024-11-01 20:16:00
"Interview: CIIE a key platform for deepening Sino-Swiss economic cooperation, says former Swiss ambassador to China",https://english.news.cn/europe/20241031/769db8a646f643ce91c6fe4442a60a28/c.html,2024-10-31 11:11:15
Finland's tourism sector welcomes China's visa-free policy,https://english.news.cn/europe/20241030/22906d72430a403a8c66d56e44488463/c.html,2024-10-30 16:52:45
China expresses disapproval for EU's tariff ruling over Chinese EVs,https://english.news.cn/europe/20241030/688cb7a540414d49912cdf4c09925a55/c.html,2024-10-30 11:53:00
Slovak PM to visit China,https://english.news.cn/europe/20241028/6a6a374afebb4c88aeae788e9adfc4a0/c.html,2024-10-28 17:58:30
Interview: Slovenia seeks stronger cooperation with China through participation in CIIE: business leader,https://english.news.cn/europe/20241027/aaaecec3b5bd4af39a8675e8351ca805/c.html,2024-10-27 05:41:30
Feature: Chinese cars shine at Bulgarian motor show,https://english.news.cn/europe/20241027/0fe18480fcb14c16bc3d152cf367d962/c.html,2024-10-27 00:57:45
"Forum on China-UK dialogue, collaboration in screen industry held in London",https://english.news.cn/europe/20241026/56f08d59dc3b4466add5ba05f538ec76/c.html,2024-10-26 01:34:15
Budapest event marks 75 years of Hungary-China diplomatic relations,https://english.news.cn/europe/20241026/474a7145610349318d0b14c6bdfcb1d5/c.html,2024-10-26 01:09:45
Germany ready to deepen cooperation with China: President Steinmeier,https://english.news.cn/europe/20241024/6470db40c5974ab6b96368751204891e/c.html,2024-10-24 20:57:45
Netherlands seeks to strengthen agricultural ties with China: representatives,https://english.news.cn/europe/20241025/568a638da6454e4dbe7181d32b53bffc/c.html,2024-10-25 04:33:15
Chinese automaker Dongfeng opens first sales and technical center in Slovenia,https://english.news.cn/europe/20241024/79b17f42c0c74962944ef250c2e4fcab/c.html,2024-10-24 05:47:45
Belgian zoo to return three giant pandas to China in December,https://english.news.cn/europe/20241024/11baed8d3ebc441aa087de3233d14234/c.html,2024-10-24 04:02:01
"Chinese, European scholars discuss human rights issues",https://english.news.cn/europe/20241023/5e911c14525449ab805087c18c121c10/c.html,2024-10-23 01:06:30
Mercedes-Benz CEO urges EU to delay tariffs on Chinese EVs,https://english.news.cn/europe/20241022/72d4e0738b334878b18cd41fea25cfbe/c.html,2024-10-22 04:30:00
Traditional Chinese medicine center opens in Bulgaria to enhance patient care,https://english.news.cn/europe/20241022/38b5d206ca174203b251558c36b9a2b7/c.html,2024-10-22 01:53:00
Economic Watch: Chinese EVs stand out at Paris Motor Show amid increasing competition,https://english.news.cn/europe/20241021/5112082dc41642639f6896693549da2e/c.html,2024-10-20 23:57:15
Photo exhibition marking anniversary of China-Russia ties opens in Kazan,https://english.news.cn/europe/20241021/6683c355fdb54164a5d38a09e98d9af2/c.html,2024-10-20 23:20:15
"Interview: Spain's green hydrogen industry strengthened by cooperation with China, says expert",https://english.news.cn/europe/20241019/234694d11d874b5d926d7857c2c789bf/c.html,2024-10-19 12:58:00
"Chinese drama merges Western symphony, Peking Opera to tell paper-making legend",https://english.news.cn/europe/20241018/37abd2d47b7e43229fd6cb7739ad1943/c.html,2024-10-18 19:39:45
Feature: Visitors explore China through publications at Frankfurt Book Fair,https://english.news.cn/europe/20241018/012d70b07f5a4bfdba8d1da1acac6fca/c.html,2024-10-18 19:28:45
Feature: Trans-century Chinese-German auto cooperation finds new ground,https://english.news.cn/europe/20241018/1e752f6fd7214c70adca565a61a82720/c.html,2024-10-18 17:09:45
Chinese automakers push forward with growth plans despite tariff hurdles,https://english.news.cn/europe/20241016/e085493088fa4b0fba90fd76e2d7faab/c.html,2024-10-16 21:07:15
"China, CEEC pledge to deepen cooperation at local level",https://english.news.cn/europe/20241016/dd5fe5b86a0c45829ee0f85e5940dcf0/c.html,2024-10-16 20:48:15
"Interview: Latvian travel writer depicts China as a land of ""incredible development""",https://english.news.cn/europe/20241016/af9f58907d78430fae94aec5043c9ab0/c.html,2024-10-16 15:43:45
Interview: Former Croatian deputy PM vows to further ties with China,https://english.news.cn/europe/20241014/2ade836479b34e6990d5045823ca296c/c.html,2024-10-14 20:56:30
"Serbia, China ink contract to build new railway station in New Belgrade",https://english.news.cn/europe/20241013/09fb4840fbfe4f7ba39a74212f942b56/c.html,2024-10-13 03:00:45
Chinese company breaks ground on Romania's photovoltaic power station,https://english.news.cn/europe/20241012/af743ffaddf246b2b1b65a5c9f97a59a/c.html,2024-10-12 20:28:00
"China, EU yet to reach mutually acceptable solution on EV case: ministry",https://english.news.cn/europe/20241012/4ded7784ae334fb8a595e4d32d58f371/c.html,2024-10-12 18:10:00
"UN Tourism hosts photo exhibition on China's wildlife, promoting eco-tourism",https://english.news.cn/europe/20241011/f1234cc876ca458885c56cb4742187eb/c.html,2024-10-11 04:20:45
"""Dialogues on China"" conference opens in Serbia",https://english.news.cn/europe/20241011/a308fd493fca4854b398eb0c52ebc038/c.html,2024-10-11 01:31:15
EU's punitive tariffs on Chinese EVs a mistake: Bruegel,https://english.news.cn/europe/20241010/370c961940444921a33782d92125d946/c.html,2024-10-10 07:52:30
China to help modernize Serbia's Nis airport,https://english.news.cn/europe/20241010/77936f07141c4f6c9dcfe648615e7fd8/c.html,2024-10-10 05:36:45
Bluefin tuna from Malta to reach China soon: federation CEO,https://english.news.cn/europe/20241010/8b4f2237b1f34ab1b190dc5c7b31aa4a/c.html,2024-10-10 00:19:30
"China, EU to continue consultation on anti-subsidy case involving EVs",https://english.news.cn/europe/20241009/9e0f721516aa4486b6ae99ebe5846e04/c.html,2024-10-09 19:54:00
Huawei showcases biodiversity conservation efforts in Austria,https://english.news.cn/europe/20241009/2859997ed24a43fb94744d9cf964adc9/c.html,2024-10-09 06:05:15
Business event boosts Chinese-Czech cooperation in machinery industries,https://english.news.cn/europe/20241009/4e3831d5779c44a5b2e4bd3e447feb4d/c.html,2024-10-09 02:59:00
Slovenian auto industry seeks stronger ties with China amid green transition,https://english.news.cn/europe/20241009/18692aa3858d4186bf9ea76383e31c7f/c.html,2024-10-09 01:16:45
Feature: Serbia welcomes growing wave of Chinese tourists,https://english.news.cn/europe/20241008/9c19d31e37534c6f817015679d67d438/c.html,2024-10-08 23:03:45
"Interview: EU should seek cooperation, not tariffs, on Chinese EVs, expert says",https://english.news.cn/europe/20241008/b0612d9e3aa64166a609c06602be596b/c.html,2024-10-08 01:04:00
Chinese orchestra performs in Vladivostok,https://english.news.cn/europe/20241008/4d1472ceb1ea4123b5dc6af0a93492b5/c.html,2024-10-07 23:36:45
More Malta-China cooperation to be expected: PM,https://english.news.cn/europe/20241005/210b0f3060324e25b61fde63fb7155a1/c.html,2024-10-05 21:06:45
"Xinhua Commentary: EU's protectionist tariffs on Chinese EVs threaten cooperation, green transition",https://english.news.cn/europe/20241005/232ce12aa22345f99d0abf565466f6b5/c.html,2024-10-05 15:18:15
Nearly two-thirds of Germans consider buying Chinese cars: survey,https://english.news.cn/europe/20241004/6beb2593234c49a9b1ab8673a11c8310/c.html,2024-10-04 20:51:45
Feature: Friendship forged in flames -- Chinese aid saves Serbian villages from devastating wildfire,https://english.news.cn/europe/20241002/c7ff88241df0447a9fd4d6fc6d9d73cf/c.html,2024-10-02 14:58:15
"Interview: Former Croatian deputy PM hails China's achievements as ""unprecedented""",https://english.news.cn/europe/20241001/e1cb5965931b4347b6df65f43a2359b9/c.html,2024-10-01 20:59:45
Chinese embassy in Romania celebrates National Day,https://english.news.cn/europe/20241001/ec1629d6dd43430aad427dbdf4fa979f/c.html,2024-10-01 19:33:45
Serbian gov't delegation takes inaugural direct flight to Guangzhou,https://english.news.cn/europe/20240930/12297719f4f44c4e8db53786a3181717/c.html,2024-09-30 19:30:15
Shanghai's Xuhui District holds investment promotion event in Paris to woo French businesses,https://english.news.cn/europe/20240929/6d1eb98802ac463e9de39b7830bf526b/c.html,2024-09-29 01:49:45
"""Chinese culture night"" in Malta celebrates tradition, friendship",https://english.news.cn/europe/20240928/e252b86f98274b1c81dd986cf8591ee6/c.html,2024-09-28 20:22:15
Int'l table tennis tournament held in Hamburg to promote bilateral exchanges,https://english.news.cn/europe/20240928/31d93dcdedf148018e90fab15440b244/c.html,2024-09-28 08:47:00
"""Meet China"" cultural festival held in Switzerland",https://english.news.cn/europe/20240928/b53db5f58c494372a3a688d4d7a159c2/c.html,2024-09-28 06:40:00
Bulgarian vice president hails ties with China,https://english.news.cn/europe/20240928/512c836fb5ac4f5bb718ebe7459153fd/c.html,2024-09-28 06:30:15
Interview: Chinese EV technology brings development opportunity: Hungarian minister,https://english.news.cn/europe/20240928/526a0d7d71924677b1dd756252c617f9/c.html,2024-09-28 05:57:30
Feature: Tiny panda twins ready to charm public in upcoming debut,https://english.news.cn/europe/20240928/e0233662d7504ae8a720bec09628c0c5/c.html,2024-09-28 02:21:15
New publication introduces China's Qigong to Spanish readers,https://english.news.cn/europe/20240928/dd70e065fac94113a925651a7c0b8b8c/c.html,2024-09-28 01:41:15
Greeks welcome China's visa-free policy,https://english.news.cn/europe/20240928/61a47b5f820e42148b3f3ad4f952dfed/c.html,2024-09-28 00:46:15
"Roundup: German, Chinese rail transit firms express enthusiasm for collaboration",https://english.news.cn/europe/20240928/c511ed27b83d41f5b7d77596483ec11e/c.html,2024-09-27 23:45:00
Chinese FM meets Polish counterpart in New York,https://english.news.cn/europe/20240927/517fc92d454b41dd9f93d40ce44f59ce/c.html,2024-09-27 13:25:30
China ready to join Denmark to plan for future exchanges -- Chinese FM,https://english.news.cn/europe/20240927/e5086e5936384632a342c8aff15cf92c/c.html,2024-09-27 13:21:00
